0	0
1.61057	0
0.382201	0
1.96447	0
0.72369	0
-0.591062	0
0.923086	0
-0.422863	0
0.965299	0
2.40893	0
0.925384	0
2.22997	0
0.761446	0
-0.874942	0
0.385265	0
-1.19121	0
-0.0650419	0
1.2485	0
-0.376647	0
0.832321	0
-0.616555	0
-2.27284	0
-0.923856	0
-2.35634	0
-1.104	0
0.467811	0
-0.923376	0
0.534339	0
-0.591128	0
-2.01719	0
-0.394415	0
-1.56612	0
-0.147289	0
1.64647	0
0.379583	0
1.90327	0
0.856053	0
-0.639219	0
0.913105	0
-0.36965	0
0.826812	0
2.45274	0
0.936461	0
2.17879	0
0.905846	0
-0.908793	0
0.384242	0
-1.1258	0
-0.194542	0
1.29689	0
-0.358394	0
0.781703	0
-0.472341	0
-2.30666	0
-0.931856	0
-2.29573	0
-1.24176	0
0.503752	0
-0.91401	0
0.469848	0
-0.459533	0
-2.0607	0
-0.416172	0
-1.51393	0
-0.293409	0
1.6731	0
0.386495	0
1.83441	0
0.987052	0
-0.678102	0
0.893512	0
-0.308997	0
0.689707	0
2.48704	0
0.956992	0
2.12015	0
1.04859	0
-0.933185	0
0.373684	0
-1.05311	0
-0.322296	0
1.33573	0
-0.33063	0
0.723942	0
-0.329965	0
-2.33076	0
-0.949246	0
-2.22798	0
-1.3774	0
0.530032	0
-0.89514	0
0.398461	0
-0.330063	0
-2.09436	0
-0.447307	0
-1.45488	0
-0.437207	0
1.68983	0
0.402759	0
1.75878	0
1.11553	0
-0.707092	0
0.864502	0
-0.241804	0
0.555134	0
2.51125	0
0.986769	0
2.05494	0
1.18853	0
-0.947527	0
0.353815	0
-0.974054	0
-0.447161	0
1.36441	0
-0.293593	0
0.65996	0
-0.19057	0
-2.34457	0
-0.975776	0
-2.15402	0
-1.50979	0
0.546097	0
-0.86703	0
0.321116	0
-0.203851	0
-2.11762	0
-0.487539	0
-1.38992	0
-0.577551	0
1.69615	0
0.42808	0
1.67733	0
1.24037	0
-0.725672	0
0.826382	0
-0.16903	0
0.424215	0
2.52486	0
1.02547	0
1.98414	0
1.32455	0
-0.951329	0
0.324967	0
-0.889611	0
-0.568023	0
1.38247	0
-0.247632	0
0.590738	0
-0.0552639	0
-2.34764	0
-1.01108	0
-2.07482	0
-1.63784	0
0.551495	0
-0.830058	0
0.238809	0
-0.0819961	0
-2.13005	0
-0.536479	0
-1.32004	0
-0.713345	0
1.69161	0
0.462058	0
1.59108	0
1.36048	0
-0.733431	0
0.77957	0
-0.0916881	0
0.298035	0
2.52747	0
1.07267	0
1.90876	0
1.45556	0
-0.944207	0
0.287585	0
-0.800805	0
-0.683812	0
1.38953	0
-0.193205	0
0.517306	0
0.0748861	0
-2.33959	0
-1.0547	0
-1.99144	0
-1.76047	0
0.545886	0
-0.784704	0
0.15258	0
0.0344488	0
-2.13131	0
-0.593629	0
-1.24628	0
-0.843543	0
1.67591	0
0.504183	0
1.50106	0
1.47481	0
-0.730069	0
0.724587	0
-0.0108326	0
0.177625	0
2.51879	0
1.12782	0
1.82987	0
1.58056	0
-0.925892	0
0.242214	0
-0.708699	0
-0.79351	0
1.38534	0
-0.130871	0
0.44073	0
0.198868	0
-2.32019	0
-1.10605	0
-1.90493	0
-1.87668	0
0.529039	0
-0.731553	0
0.0635039	0
0.144488	0
-2.1212	0
-0.658393	0
-1.16974	0
-0.967155	0
1.64885	0
0.553847	0
1.40836	0
1.5824	0
-0.7154	0
0.662054	0
0.0724534	0
0.0639585	0
2.49865	0
1.1903	0
1.74855	0
1.69855	0
-0.896226	0
0.189499	0
-0.614383	0
-0.896161	0
1.36975	0
-0.0612872	0
0.362099	0
0.315736	0
-2.28932	0
-1.16447	0
-1.8164	0
-1.98554	0
0.500844	0
-0.671285	0
-0.0273245	0
0.247194	0
-2.09962	0
-0.730079	0
-1.09149	0
